comment_id,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration
384445361400659,t buy solar mweimwe add grid citizens lot problems mailiti should issue plus tiziba imwe uko mufola bwino vima salary monga pension yama civil servants 4,False,-0.4019,negative,-0.9019,0.0,0.928,0.072,negative,-0.9019,negative,True,-0.5,bwino,37,2,0.0,0.027027027027027,0.0,0.027027027027027,0.0,0.027027027027027,0.0,True,"imwe,tiziba",2,0.2,0.1,0.0,0.0,0.2,0.35,0.2,0.027027027027027,0.1,0.027027027027027,0.2,0.027027027027027,0.35
1035849027994152,maybe meant next year 1st october zesco limited,False,-0.2263,negative,-0.2263,0.0,0.826,0.174,negative,-0.2263,negative,False,0.0,,9,1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
1879945789176597,t understand anything apa,False,0.3252,positive,0.3252,0.092,0.908,0.0,positive,0.3252,positive,False,0.0,,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8388516171255825,today 1st october think forgotten promised aini,False,0.1531,positive,0.1531,0.162,0.714,0.123,positive,0.1531,positive,False,0.0,,13,1,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0384615384615384,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0384615384615384
1523376245205969,t see 123 complex maybe electric engineers see 123 otherwise ine only 375 123,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721243698715220,ba zesco today 1 october fyabupuba dot post things wch u sure,False,-0.2411,negative,-1.0,0.0,0.877,0.123,negative,-1.0,negative,True,-1.0,fyabupuba,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fyabupuba,1,1.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0
1568167390452068,nipa wanu lelo pulizi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"lelo,nipa",2,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.2
917793930254235,zesco stop playing games us need power umungulu mungulu fye stop playing games us today s 1st october,False,-0.2023,negative,-1.0,0.138,0.692,0.169,negative,-1.0,negative,True,-1.6,"mungulu,umungulu",22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"fye,mungulu,umungulu",3,0.5333333333333333,0.0,0.0,0.0,0.1999999999999999,0.6333333333333334,0.5333333333333333,0.0,0.0,0.0,0.1999999999999999,0.0,0.6333333333333334
3804098406537834,ba swine lied today electricity back normal kanshi ni abnormal yabufi,False,-0.3818,negative,-0.3818,0.0,0.852,0.148,negative,-0.3818,negative,False,0.0,,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509975758482056,people don t money buy solar system many poor today 1 october said power stabilize,True,-0.4767,negative,-0.4767,0.0,0.853,0.147,negative,-0.4767,negative,False,0.0,,20,2,0.05,0.05,0.0,0.1,0.0,0.05,0.025,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.05,0.025
500176419600800,izo nkani zamukachaso imwe lelo nipa 1 weh,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"imwe,lelo,nipa",3,0.1666666666666666,0.0,0.0,0.0,0.1,0.2666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1,0.0,0.2666666666666666
1269660250728104,lelo mukwai tepalichili chitatu nipa 1 mukwai nga ifi ifyama metering ninshi muletweba ukuti amaiti yalakonkanyapo ukuya,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"lelo,mukwai,ninshi,nipa",4,0.075,0.0,0.0,0.0,0.1,0.2,0.075,0.0,0.0,0.0,0.1,0.0,0.2
1716024345824604,forgotten 1st october power supply stability may walk talk please,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
513652114864664,how areas having power whole day area only 2 hours s really happening elo today first advise buy relish tired eating eggs kapenta ine,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
847279377585164,need ka feed back today 1st october,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418604890897874,s 1st october imwe mbuzi za bantu s now 2 days shame,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
521413643944406,ba zesco limited today 1st october want know power rationing schedule noti ifi muletulanga only interested seeing schedule table chapwafye,False,0.4767,positive,0.4767,0.256,0.744,0.0,positive,0.4767,positive,False,0.0,,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515597774510137,happy 1st october ba zesco 1 october,True,0.5719,positive,0.5719,0.425,0.575,0.0,negative,0.5719,negative,False,0.0,,7,1,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0
555859273554605,net metering business should giving citizens cash supply power zesco noti ifyama credit units,False,0.6124,positive,0.6124,0.2,0.8,0.0,positive,0.6124,positive,False,0.0,,22,4,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0227272727272727,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0227272727272727
382025698309470,get serious 1st october net metering,False,0.6486,positive,0.6486,0.306,0.694,0.0,positive,0.6486,positive,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0
1716024345824604,mulilo m edson ok think honour care,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
1716024345824604,joshua mayuya ours remind according word,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
1547993305840267,joyce nkhoma kkk things,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554598666988182,today first october yesterday didn t power only restore today hour cut promised stability power mean minister lied us too much don t play us,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955135689986216,please give us feedback today october 1st tells maamba station fully active how many hours loadsheeding reduced zesco limited,False,0.5256,positive,0.5256,0.17,0.769,0.061,positive,0.5256,positive,False,0.0,,27,2,0.037037037037037,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.037037037037037,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.037037037037037
546688957835092,energy bill offset off grid supplying zesco pay supply like also pay,False,0.4215,positive,0.4215,0.168,0.73,0.102,positive,0.4215,positive,False,0.0,,24,4,0.0,0.125,0.0,0.0833333333333333,0.0,0.125,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0833333333333333,0.0,0.125,0.0
1571738356757226,need new schedule ba zesco kindly update us plan october,False,0.4939,positive,0.4939,0.186,0.814,0.0,positive,0.4939,positive,False,0.0,,15,1,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0
416807327778717,t start telling us net metering today nipa 1 expect fulfill words otherwise tachawame mwatubelesha sana bamumbwe,False,0.4404,positive,0.4404,0.121,0.879,0.0,positive,0.4404,positive,False,0.0,,24,4,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0,0.0833333333333333,0.0208333333333333,True,nipa,1,0.1,0.0,0.0,0.0,0.1,0.2,0.1416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.1,0.0833333333333333,0.2208333333333333
510634638569008,oky m sure those could afford solar heard those us don t solar s update since lelo nipa 1st october,False,0.3182,positive,0.3182,0.078,0.922,0.0,positive,0.3182,positive,False,0.0,,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"lelo,nipa",2,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.2
405758108990762,case calendars working properly today first october 2024 don t want hear stories stabilization power ba zesco ltd because yesterday didn t power,False,-0.0572,negative,-0.0572,0.0,0.963,0.037,negative,-0.0572,negative,False,0.0,,33,2,0.0,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0151515151515151,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0151515151515151
456336917448513,tepa october lelo ba zesco limited expect positive results promised,False,0.6369,positive,0.6369,0.339,0.556,0.106,positive,0.6369,positive,False,0.0,,13,2,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,True,lelo,1,0.1,0.0,0.0,0.0,0.1,0.2,0.1769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.1769230769230769,0.0769230769230769,0.2769230769230769
523722040251973,s 1st october waiting rationing schedule promise,False,0.3182,positive,0.3182,0.187,0.813,0.0,positive,0.3182,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
8617337251665022,zesco limited please suffered phi four days power coming low voltage water pumps cannot pump water fridges cannot get cold ve brought complaints nothing please help us get sick ve completely run water twafweni nangufye 1hr pumps just pump complaint number 30178863 nearest landmark phi mall,False,-0.8503,negative,-0.8503,0.098,0.692,0.21,negative,-0.8503,negative,False,0.0,,62,7,0.032258064516129,0.0161290322580645,0.0,0.0161290322580645,0.032258064516129,0.0161290322580645,0.032258064516129,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0161290322580645,0.0,0.0161290322580645,0.032258064516129,0.0161290322580645,0.032258064516129
418604890897874,mark mwandila pray come pa zesco page sin ndipo ve suffered,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
418604890897874,mark mwandila imwe lol,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
418604890897874,precious chanda nabaya sana abantu aba into 3 days power nerve post bs,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
418604890897874,mark mwandila bama mbala niba boza ati 1st october 2024,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
418604890897874,jay praise nkhata mwenzo chetekela nochetekela apa bachinja na goalpost,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
418604890897874,mark mwandila iwe nkumba just report didn t hear zesco announcements,False,0.0258,neutral,0.0258,0.318,0.374,0.308,neutral,0.0258,neutral,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
847279377585164,zambian stories exactly doesn t make sense,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,zambian stories t give us anything company lungu could sold china,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,mweene omedy keny just keep quiet sometimes,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,former zambian right voice keep quiet,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,zambian stories kaili said own mouth,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,mweene omedy keny aba beve remove even chi gown u showing ur ignorant,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,mweene omedy keny know tonga let s politicize even something affect lot zambia just because certain ethnic group,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,gloriouse nuttip political comment talk tribe must foolish,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,mweene omedy keny long u talk other politicians say something didn t happen s politics dear expected normal person just say whats group father busy having sex wife ati because s father t talk camon most us rulling party being affected,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847279377585164,gloriouse nuttip most dull person seeing read understand told u ruling party check yourself should keep quite affected loadshedding even read comment ego mislead take poverty frustration side,False,0.0772,positive,0.0772,0.211,0.602,0.188,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382025698309470,lilmah kayz imagine sure,False,0.6486,positive,0.6486,0.306,0.694,0.0,positive,0.6486,positive,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0
382025698309470,phoebe nachandeh guys taking things serious,False,0.6486,positive,0.6486,0.306,0.694,0.0,positive,0.6486,positive,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0
382025698309470,lilmah kayz see serious well let please,False,0.6486,positive,0.6486,0.306,0.694,0.0,positive,0.6486,positive,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0
382025698309470,phoebe nachandeh exactly too peaceful tolerant otherwise enough stories,False,0.6486,positive,0.6486,0.306,0.694,0.0,positive,0.6486,positive,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0
513652114864664,natasha mwaba imagine elo ngombe friday ve power,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,natasha mwaba kids learned eat nemilembwe apa,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,same us neighbor power ise only came around 2030 22 went still neighbor awe,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,natasha mwaba ng andwe kapotwe fate,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,natasha mwaba well,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,jolie dai kaps somehow knew s strategy ll use,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,sharon mupeta fair,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
513652114864664,natasha mwaba way tired eating eggs kapenta soya chunks awe ba zesco make sin,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,"aba,bana ba",28,1,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0357142857142857,0.0,0.0,0.1,0.0357142857142857,0.4
