comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms
540973198303459,Lelo nipa 1 atibwanji tuja tunthu,2026-05-04T14:01:35.261476+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa 1 atibwanji tuja tunthu,6,lamecky lj melchizedek u don t listen,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
540973198303459,Lelo nipa 1 atibwanji tuja tunthu,2026-05-04T14:01:35.261476+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa 1 atibwanji tuja tunthu,6,lamecky lj melchizedek m immediately using ka statement recover back tumakongoles,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,2,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,False,0,no_energy_or_zesco_terms,
1249250492878220,Give us the solars kaili,2026-05-04T14:01:35.261486+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,give us the solars kaili,5,milambo milimo early morning,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1567925287179979,"Rubbish the one telling you to be writing these is not even a Zambian citizen but you get paid better keep it up guys, you have brought more harm to this country than good,",2026-05-04T14:01:35.261532+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,rubbish the one telling you to be writing these is not even a zambian citizen but you get paid better keep it up guys you have brought more harm to this country than good,34,rubbish telling writing even zambian citizen get paid better keep guys brought harm country than good,False,0.3182,positive,0.3182,0.26,0.583,0.157,positive,0.3182,positive,False,0.0,,16,4,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0,False,0,no_energy_or_zesco_terms,
3835705476756731,"Just tell us what we want to hear, honor your promise. There's so much anxiety, we cannot carry on like this.",2026-05-04T14:01:35.261558+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,just tell us what we want to hear honor your promise there s so much anxiety we cannot carry on like this,22,just tell us want hear honor promise s much anxiety cannot carry like,False,0.457,positive,0.457,0.386,0.398,0.216,positive,0.457,positive,False,0.0,,13,3,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,False,1,no_energy_or_zesco_terms,promise
1342913303784146,Why not pay cash cause I need to service.,2026-05-04T14:01:35.261560+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,why not pay cash cause i need to service,9,pay cash cause need service,False,-0.1027,negative,-0.1027,0.0,0.741,0.259,negative,-0.1027,negative,False,0.0,,5,2,0.2,0.4,0.2,0.4,0.0,0.4,0.1,False,0,no_energy_or_zesco_terms,
1776645833112512,Ka update bane lelo nipa wenu....,2026-05-04T14:01:35.261566+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,ka update bane lelo nipa wenu,6,ka update bane lelo nipa wenu,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,False,1,no_energy_or_zesco_terms,update
445818668015541,Today it's 1 October we are waiting ilishani zohona,2026-05-04T14:01:35.261577+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,today it s 1 october we are waiting ilishani zohona,10,today s 1 october waiting ilishani zohona,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,october
1810080229730690,So you lied to us just like our ex’s used to lie to us!!!,2026-05-04T14:01:35.261581+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,so you lied to us just like our ex’s used to lie to us,15,lied us just like ex s used lie us,False,-0.0258,neutral,-0.0258,0.225,0.541,0.234,neutral,-0.0258,neutral,False,0.0,,9,1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,False,0,no_energy_or_zesco_terms,
1583425558912770,Just go live when addressing us so that they insult you properly 😂😂😂nochi ifi,2026-05-04T14:01:35.261593+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,just go live when addressing us so that they insult you properly 😂😂😂nochi ifi,14,just go live addressing us insult properly nochi ifi,False,-0.5106,negative,-0.5106,0.0,0.708,0.292,negative,-0.5106,negative,False,0.0,,9,1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,False,0,no_energy_or_zesco_terms,
894707085907298,Imwe lelo nipa 1 tell us wat we going to hear not efyo,2026-05-04T14:01:35.261602+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,imwe lelo nipa 1 tell us wat we going to hear not efyo,13,imwe lelo nipa 1 tell us wat going hear efyo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
894707085907298,Imwe lelo nipa 1 tell us wat we going to hear not efyo,2026-05-04T14:01:35.261602+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,imwe lelo nipa 1 tell us wat we going to hear not efyo,13,moise sichilima just forget boi nimbushi last futi,False,-0.2263,negative,-0.2263,0.0,0.787,0.213,negative,-0.2263,negative,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
450975834030417,Kanshi you don't even give money? Awe mwe,2026-05-04T14:01:35.261614+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,kanshi you don t even give money awe mwe,9,kanshi don t even give money awe mwe,False,0.0,neutral,-0.7,0.0,1.0,0.0,negative,-0.7,negative,True,-0.7,awe,8,2,0.125,0.125,0.0,0.25,0.0,0.125,0.0625,False,0,no_energy_or_zesco_terms,
1153742569052184,We are expecting things to stabilize effective today chili bwanji??,2026-05-04T14:01:35.261621+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,we are expecting things to stabilize effective today chili bwanji,10,expecting things stabilize effective today chili bwanji,False,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,,7,2,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,False,0,no_energy_or_zesco_terms,
1231244388148338,Is Maamba back online and how's the Interconnector ku Mozambique na Namibia.,2026-05-04T14:01:35.261631+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,is maamba back online and how s the interconnector ku mozambique na namibia,13,maamba back online how s interconnector ku mozambique na namibia,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
989869996242943,So you guys believed these people balelolela fye mfula 😂😂😂,2026-05-04T14:01:35.261634+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,so you guys believed these people balelolela fye mfula 😂😂😂,9,guys believed people balelolela fye mfula,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1231244388148338,Is Maamba back online and how's the Interconnector ku Mozambique na Namibia.,2026-05-04T14:01:35.261631+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,is maamba back online and how s the interconnector ku mozambique na namibia,13,bashi kabunda mingalato bamudala zambia forward imwe,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1635812790689193,Kindly advice if we can start buying tu nyama coz nipa first lelo tata 🤦‍♀️🤦‍♀️🤦‍♀️,2026-05-04T14:01:35.261670+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,kindly advice if we can start buying tu nyama coz nipa first lelo tata 🤦‍♀️🤦‍♀️🤦‍♀️,14,kindly advice start buying tu nyama coz nipa first lelo tata,False,0.4939,positive,0.2939,0.242,0.758,0.0,positive,0.2939,positive,True,-0.2,tata,11,2,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,False,0,no_energy_or_zesco_terms,
1635812790689193,Kindly advice if we can start buying tu nyama coz nipa first lelo tata 🤦‍♀️🤦‍♀️🤦‍♀️,2026-05-04T14:01:35.261670+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,kindly advice if we can start buying tu nyama coz nipa first lelo tata 🤦‍♀️🤦‍♀️🤦‍♀️,14,eunice stephens phiri tabesha mummy,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1865856943823296,U will provide the equipment ayi 😁,2026-05-04T14:01:35.261696+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,u will provide the equipment ayi 😁,6,u provide equipment ayi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
880352367363656,You are buying us inverters?,2026-05-04T14:01:35.261701+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,you are buying us inverters,5,buying us inverters,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
875070617634533,"Today is first Oktober please, give us a update  ba powering the nation ....",2026-05-04T14:01:35.261704+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,today is first oktober please give us a update ba powering the nation,13,today first oktober please give us update ba powering nation,False,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,update
556551486764073,Today is1 st oct,2026-05-04T14:01:35.261706+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,today is1 st oct,4,today is1 st oct,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1002841158277667,Lelo nipa wanu okutoba. Bwanji ma gesi,2026-05-04T14:01:35.261711+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa wanu okutoba bwanji ma gesi,7,lelo nipa wanu okutoba bwanji ma gesi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
991407806072715,Give us panels kaili,2026-05-04T14:01:35.261715+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,give us panels kaili,4,give us panels kaili,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,kaili,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
522640114029936,Nipa wanu lelo don't forget,2026-05-04T14:01:35.261732+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,nipa wanu lelo don t forget,6,nipa wanu lelo don t forget,False,-0.2263,negative,-0.2263,0.0,0.678,0.322,negative,-0.2263,negative,False,0.0,,6,2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1182241866192013,Explain step 2 and 3: what is excess energy? And how does one feed into your greed?,2026-05-04T14:01:35.261747+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,explain step 2 and 3 what is excess energy and how does one feed into your greed,17,explain step 2 3 excess energy how feed into greed,False,-0.1531,negative,-0.1531,0.194,0.556,0.25,negative,-0.1531,negative,False,0.0,,10,3,0.1,0.0,0.0,0.1,0.0,0.0,0.05,False,0,no_energy_or_zesco_terms,
539697025131841,Today is first October.post the schedule,2026-05-04T14:01:35.261754+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,today is first october post the schedule,7,today first october post schedule,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,no_energy_or_zesco_terms,"october,schedule"
8604366572989515,We are waiting for this weeks schedule,2026-05-04T14:01:35.261761+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,we are waiting for this weeks schedule,7,waiting weeks schedule,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,schedule
8267421929961933,Lelo nipa one ma laiti yayenda zero fo,2026-05-04T14:01:35.261774+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa one ma laiti yayenda zero fo,8,lelo nipa ma laiti yayenda zero fo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
524354203575480,Me approach October in darkness 🥹🤣🤣🤣,2026-05-04T14:01:35.261780+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,me approach october in darkness 🥹🤣🤣🤣,5,approach october darkness,False,-0.25,negative,-0.25,0.0,0.5,0.5,negative,-0.25,negative,False,0.0,,3,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,1,no_energy_or_zesco_terms,october
1609197929976842,Awe bane stop ichibeleshi lelo nipa wanu,2026-05-04T14:01:35.261782+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,awe bane stop ichibeleshi lelo nipa wanu,7,awe bane stop ichibeleshi lelo nipa wanu,False,-0.296,negative,-1.0,0.0,0.732,0.268,negative,-1.0,negative,True,-1.5,"awe,ichibeleshi",7,1,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,False,0,no_energy_or_zesco_terms,
1040263964437101,Don't pretend lelo nipa one viyasheni vima laiti,2026-05-04T14:01:35.261784+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,don t pretend lelo nipa one viyasheni vima laiti,9,don t pretend lelo nipa viyasheni vima laiti,False,-0.1027,negative,-0.1027,0.0,0.811,0.189,negative,-0.1027,negative,False,0.0,,8,2,0.0,0.0,0.0,0.125,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
524354203575480,Me approach October in darkness 🥹🤣🤣🤣,2026-05-04T14:01:35.261780+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,me approach october in darkness 🥹🤣🤣🤣,5,mildred ching umba metisala exactly sake,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,october
892420218950260,Lelo nipa first October!,2026-05-04T14:01:35.261796+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa first october,4,lelo nipa first october,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,october
544026224972081,Lelo nipa wanu tayakile na lelo,2026-05-04T14:01:35.261803+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa wanu tayakile na lelo,6,lelo nipa wanu tayakile na lelo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
3350829441893428,Imwe inform us about the repairs maamba coal is doing! 15 days naipwa but muli ndwi!,2026-05-04T14:01:35.261810+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,imwe inform us about the repairs maamba coal is doing 15 days naipwa but muli ndwi,16,imwe inform us repairs maamba coal doing 15 days naipwa muli ndwi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,1,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
554645493697970,Bachishitishefye ku machinese nangu ba mwenye 💊🍾,2026-05-04T14:01:35.261815+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,bachishitishefye ku machinese nangu ba mwenye 💊🍾,6,bachishitishefye ku machinese nangu ba mwenye,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
8088184044640951,Iwe lelo nipa 1 October,2026-05-04T14:01:35.261833+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,iwe lelo nipa 1 october,5,iwe lelo nipa 1 october,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,no_energy_or_zesco_terms,october
448299428257849,Post the apology for today and this month please.,2026-05-04T14:01:35.261835+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,post the apology for today and this month please,9,post apology today month please,False,0.3612,positive,0.3612,0.538,0.462,0.0,positive,0.3612,positive,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1513088685989791,Imwe bafikile nipa 1 not ifyo mwayamba,2026-05-04T14:01:35.261840+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,imwe bafikile nipa 1 not ifyo mwayamba,7,imwe bafikile nipa 1 ifyo mwayamba,False,0.0,neutral,-0.7,0.0,1.0,0.0,negative,-0.7,negative,True,-0.7,mwayamba,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
448299428257849,Post the apology for today and this month please.,2026-05-04T14:01:35.261835+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,post the apology for today and this month please,9,penelope kamungwa never trust guys,False,-0.4023,negative,-0.4023,0.0,0.597,0.403,negative,-0.4023,negative,False,0.0,,5,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
516120604508207,And if one doesn’t have energy bills?,2026-05-04T14:01:35.261863+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,and if one doesn’t have energy bills,8,doesn t energy bills,False,0.2732,positive,0.2732,0.512,0.488,0.0,positive,0.2732,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
1371224124283415,"Teli lelo nipa 1???
Nge iyo behavior??",2026-05-04T14:01:35.261867+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,teli lelo nipa 1 nge iyo behavior,7,teli lelo nipa 1 nge iyo behavior,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
2378563272492038,How does one sign up?,2026-05-04T14:01:35.261869+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,how does one sign up,5,how sign,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
526037213706414,Ifyo labeniko first. Lelo ni pa 1.,2026-05-04T14:01:35.261882+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,ifyo labeniko first lelo ni pa 1,7,ifyo labeniko first lelo ni pa 1,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
516120604508207,And if one doesn’t have energy bills?,2026-05-04T14:01:35.261863+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,and if one doesn’t have energy bills,8,chansa chishala kakoma maybe past bills doesn t make sense because prepaid honestly don t get information lacking lot mweh smh,False,0.1779,positive,0.1779,0.135,0.762,0.103,positive,0.1779,positive,False,0.0,,21,4,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
526037213706414,Ifyo labeniko first. Lelo ni pa 1.,2026-05-04T14:01:35.261882+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,ifyo labeniko first lelo ni pa 1,7,shamba kanguya ayi balefwaya ukutuchita distract,False,-0.296,negative,-0.296,0.0,0.694,0.306,negative,-0.296,negative,False,0.0,,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
517656467553542,Lelo nipa 1 wee,2026-05-04T14:01:35.261899+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa 1 wee,4,lelo nipa 1 wee,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
534213329304365,"O1/10/2024 eclipse ya angoni, we are waiting ✋️",2026-05-04T14:01:35.261903+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,o1 10 2024 eclipse ya angoni we are waiting ✋️,9,o1 10 2024 eclipse ya angoni waiting,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,no_energy_or_zesco_terms,
